CCLE_ID	Aneuploidy_status	compound_name	converged	r2	ec50	ic50	slope	lower_asym	upper_asym	auc	offset	reversine	n_reps	avg_viability	r2	ec50	ic50	slope	lower_asym	upper_asym	auc	offset	reversine	n_reps	avg_viability
NCIH28_PLEURA	NA	bortezumib	TRUE	0.549829916	0.068622666	0.074378048	5.127126075	16.91451092	100	0.635660589	-2.02E-08	0	3	59.89527373	0.281016731	0.607591896	0.087824965	-0.37562597	76.87130191	297.7136701	1.424861556	-203.1555358	0.254139035	3	148.780389
SBC5_LUNG	NA	bortezumib	TRUE	0.407832107	0.10955284	0.1284388	3.977167711	23.43824883	100	0.710838597	-4.15E-07	0	2	73.68969177	0.297809399	0.007784638	0.032442556	0.465234868	20.46318845	84.34398155	0.425609278	-17.22647527	0.254139035	2	48.67524348
MDAMB436_BREAST	NA	bortezumib	TRUE	0.168130243	0.112703268	0.136577063	1.984019272	15.84762297	100	0.685093543	-0.005983221	0	2	103.5465548	0.309215324	0.036326134	0.001335699	-0.296780872	86.47685849	276.8152304	1.837294222	-142.5433363	0.254139035	2	164.9098317
TTC709_SOFT_TISSUE	NA	bortezumib	TRUE	0.477497128	0.127658651	0.132673744	5.453184124	9.475989184	100	0.676110082	-1.82E-10	0	2	72.01964214	0.332997042	0.037637055	0.055793599	1.586933644	11.17676183	48.11419413	0.290345451	-0.100989466	0.254139035	2	38.41808079
BC3C_URINARY_TRACT	NA	bortezumib	TRUE	0.526478691	0.16740788	0.173882664	6.922746133	11.5514067	100	0.714712873	-1.42E-14	0	3	67.08882068	0.359861614	0.018841794	0.007800078	0.286248961	-18.08504405	125.9482269	0.562746042	-42.64535276	0.254139035	3	47.8071822
PECAPJ41CLONED2_UPPER_AERODIGESTIVE_TRACT	NA	bortezumib	TRUE	0.45958506	0.029163863	0.035910903	1.791132208	15.55825183	100	0.535848131	-0.170771669	0	3	67.19377008	0.365707793	0.00961901	0.011060052	1.847930214	16.73127442	147.1657225	0.567599104	-1.664645506	0.254139035	3	53.38213286
PANC1005_PANCREAS	NA	bortezumib	TRUE	0.67927328	0.043244259	0.045213777	12.77891304	21.69936925	100	0.609627631	0	0	3	73.38361394	0.381290144	0.047234278	0.025313885	-3.90243248	172.569632	378.3041178	2.727787113	-205.7344433	0.254139035	3	272.6387582
G292CLONEA141B1_BONE	NA	bortezumib	TRUE	0.13998469	0.022913843	0.035778252	0.460746767	9.280189557	100	0.494363758	-16.76550758	0	3	58.99755555	0.389204956	0.002595302	0.003698888	0.450225826	13.54478458	183.7152267	0.580904086	-65.46541137	0.254139035	3	61.74425949
JHH6_LIVER	NA	bortezumib	TRUE	0.624083233	0.233420229	0.247800162	2.50921283	6.964874255	100	0.739913559	-8.49E-05	0	3	81.20855266	0.409466684	0.102873817	0.048409918	0.340924065	-22.3387579	152.4675594	0.861959724	-29.1171895	0.254139035	3	82.6874927
HT144_SKIN	NA	bortezumib	TRUE	0.585963625	0.058812508	0.070385916	5.38375329	30.99137213	100	0.683546008	-1.27E-08	0	2	80.43832074	0.425944685	0.161076842	0.07232366	-0.634482362	69.21178596	347.5081888	1.687710953	-268.2148176	0.254139035	2	182.010625
SCC25_UPPER_AERODIGESTIVE_TRACT	NA	bortezumib	TRUE	0.667978838	0.143235397	0.150252038	5.869439571	12.23741964	100	0.699129061	-1.15E-11	0	2	83.89216624	0.430988845	0.030184322	0.031754697	0.537793217	1.565737381	116.3807438	0.549437862	-15.19355864	0.254139035	2	62.3211007
NCIH1703_LUNG	NA	bortezumib	TRUE	0.83874686	0.030308568	0.031963405	5.085794238	11.84503362	100	0.519754307	-1.63E-06	0	3	51.88822699	0.44268039	0.742263695	0.327147842	-0.853902819	52.25834631	207.6982713	0.806646804	-154.9319818	0.254139035	3	90.66755388
U2OS_BONE	NA	bortezumib	TRUE	0.791363188	0.060915977	0.066292827	1.339983819	5.357833116	100	0.569803125	-0.339621215	0	3	60.43516172	0.468360482	0.510721769	0.223802304	-0.60368314	68.31502259	348.2784149	1.38632968	-273.9468588	0.254139035	3	140.2629872
CAL29_URINARY_TRACT	NA	bortezumib	TRUE	0.618812775	0.013717638	0.019291526	1.192262393	16.70253706	100	0.463640232	-3.173537854	0	3	52.82714366	0.482552602	0.010500678	0.012935445	0.448530329	3.029296013	67.85165255	0.273232125	-16.25216149	0.254139035	3	32.16543779
CAOV3_OVARY	NA	bortezumib	TRUE	0.605257823	0.023654944	0.026829283	3.323636832	17.09894452	100	0.521657868	-0.00167152	0	2	64.16843959	0.485559618	0.003058805	0.003544023	1.591371721	20.55780075	196.8348133	0.502015259	-22.51080374	0.254139035	2	50.11882482
AN3CA_ENDOMETRIUM	NA	bortezumib	TRUE	0.382164878	0.060011291	0.118335171	0.766600867	20.28921872	100	0.633026145	-3.099822389	0	1	71.78581324	0.486901438	0.026930798	NA	0.849806531	26.30442135	50.91606692	0.372412633	-1.314837642	0.254139035	1	39.85175949
SKMEL2_SKIN	NA	bortezumib	TRUE	0.79258486	0.02375244	0.026018683	1.77355944	7.461936586	100	0.466730038	-0.28590865	0	3	49.02074961	0.497812642	0.001466683	0.00159484	0.76342577	5.673567846	183.1661422	0.324471865	-72.91503254	0.254139035	3	39.25394961
MELHO_SKIN	NA	bortezumib	TRUE	0.907278235	0.040921267	0.042877171	4.504650583	9.483774729	100	0.542227204	-3.32E-06	0	3	53.56882047	0.499879946	0.05657614	0.023237438	-1.94925978	91.62409602	222.5206935	1.523149776	-130.854449	0.254139035	3	150.8455301
SKMEL3_SKIN	NA	bortezumib	TRUE	0.629772251	0.080321096	0.091975359	4.441074801	22.60641456	100	0.676461607	-1.81E-07	0	3	72.84755719	0.500553453	0.006919997	0.0105773	1.030026544	23.151765	130.782037	0.530291608	-11.90452677	0.254139035	3	63.522432
U251MG_CENTRAL_NERVOUS_SYSTEM	NA	bortezumib	TRUE	0.864850998	0.049705716	0.053201364	3.148922465	9.633132764	100	0.565834102	-0.000310396	0	3	54.59528903	0.506774727	0.076456732	NA	-1.084910972	102.4825332	194.9858069	1.419719479	-91.74965749	0.254139035	3	147.0411839
COLO678_LARGE_INTESTINE	NA	bortezumib	TRUE	0.353071107	0.202383371	0.418221237	3.514314351	46.09924859	100	0.839437185	-3.09E-07	0	3	96.9088409	0.521779211	0.03710599	0.048212861	0.306677523	7.409243062	192.041215	0.97920124	-44.88678888	0.254139035	3	92.225211
MCF7_BREAST	NA	bortezumib	TRUE	0.56157057	0.170841612	0.181028769	6.417424424	15.52164714	100	0.729749081	-2.27E-13	0	3	89.04075395	0.526634046	0.020516708	0.015073025	0.334255669	-7.336997909	135.1692864	0.602933667	-37.22255334	0.254139035	3	61.71844159
COLO668_LUNG	NA	bortezumib	TRUE	0.402350339	0.244035907	0.365374066	4.953725709	43.22886905	100	0.844708858	-5.43E-11	0	2	95.27695457	0.527599811	0.012442018	0.020606354	1.948879424	42.60364971	136.1342752	0.743906734	-0.573873254	0.254139035	2	75.11068944
NCIH1573_LUNG	NA	bortezumib	TRUE	0.371597634	0.096542918	0.115107462	5.109293608	29.64333957	100	0.722708631	-3.22E-09	0	1	94.64285714	0.529875548	0.010136889	0.011435475	5.503622592	35.91402601	148.1282857	0.710153007	-0.000199654	0.254139035	1	82.11325967
MPP89_PLEURA	NA	bortezumib	TRUE	0.3090323	0.175366557	0.183213759	7.608507183	14.16376929	100	0.728322979	0	0	3	99.13312785	0.531292387	0.012549047	0.012176025	0.467630436	-1.483069663	208.7186377	0.808538761	-47.73758246	0.254139035	3	73.84335593
MKN74_STOMACH	NA	bortezumib	TRUE	0.80621172	0.022165339	0.029546483	2.081962419	22.51626887	100	0.546421347	-0.101432506	0	3	59.7718465	0.534213242	0.010027723	0.011571604	3.53581984	17.7679614	89.44409985	0.400883099	-0.015064444	0.254139035	3	42.36579849
TT2609C02_THYROID	NA	bortezumib	TRUE	0.733544575	0.117257493	0.126160183	0.809194346	2.874884511	100	0.629822148	-1.8754859	0	3	59.32332566	0.549523719	0.020019294	0.024383999	1.163761141	14.38631996	140.2911247	0.652277641	-3.376631829	0.254139035	3	64.12300172
LCLC103H_LUNG	NA	bortezumib	TRUE	0.843441571	0.011055584	0.00923262	0.440661535	-4.132082894	100	0.380554032	-26.03970332	0	2	39.85834784	0.555664569	0.015474896	0.017727073	3.385380875	14.29883294	77.56206784	0.37568179	-0.004388934	0.254139035	2	47.58164481
HCC1806_BREAST	NA	bortezumib	TRUE	0.591708839	0.075374147	0.080887859	0.990635796	3.377432076	100	0.584847537	-1.206484564	0	3	62.29035893	0.560786741	0.047730295	0.041188101	0.551019338	-4.123900347	97.46884723	0.498273982	-10.32476268	0.254139035	3	53.43794375
SNU601_STOMACH	NA	bortezumib	TRUE	0.613393412	0.047139269	0.048834637	11.69421805	16.92340328	100	0.59513331	0	0	3	63.27885565	0.575217377	0.048122011	0.028795001	-1.787368193	67.42129728	224.4997971	1.435557381	-156.9468562	0.254139035	3	137.3116915
LS513_LARGE_INTESTINE	NA	bortezumib	TRUE	0.872038615	0.011787181	0.01277282	2.999456801	10.70308851	100	0.403888904	-0.04173955	0	3	40.96694995	0.578302598	0.006337415	0.007162429	2.863770046	18.04845188	122.0983125	0.442591004	-0.405399842	0.254139035	3	45.41160695
OE33_OESOPHAGUS	NA	bortezumib	TRUE	0.487449613	0.090738254	0.098136739	2.184919121	7.869877408	100	0.629404584	-0.003999	0	3	60.37013308	0.586549198	0.027337679	0.034079011	1.681980282	18.35424932	118.5012307	0.626200765	-0.329086326	0.254139035	3	69.14226026
LUDLU1_LUNG	NA	bortezumib	TRUE	0.736342812	0.108859964	0.176657085	4.17344634	43.37098212	100	0.785654202	-1.23E-07	0	2	83.14228868	0.590013158	0.009683354	0.030403079	1.396963433	52.24905712	130.9889022	0.76672766	-2.810216066	0.254139035	2	82.07996447
SNU213_PANCREAS	NA	bortezumib	TRUE	0.562619333	0.202594738	0.211569291	5.974664404	11.40774846	100	0.736226732	-8.67E-13	0	3	85.7299112	0.599879862	0.020230697	0.023982944	1.595453948	20.09368309	169.0468133	0.801499901	-1.057644854	0.254139035	3	78.18095327
UMUC1_URINARY_TRACT	NA	bortezumib	TRUE	0.532844479	0.14463667	0.147034704	9.927462878	7.530841896	100	0.684164407	0	0	1	97.34185993	0.601245509	0.025091289	0.0290937	3.702856981	7.353078061	34.85612093	0.191975673	-0.000129838	0.254139035	1	18.53185916
SW620_LARGE_INTESTINE	NA	bortezumib	TRUE	0.234883763	0.028124083	0.034262841	1.053280154	9.387801631	100	0.499297869	-2.390035145	0	3	54.64445864	0.6046967	0.021848706	0.024931353	4.492723876	17.5495001	78.46570109	0.426876003	-3.91E-05	0.254139035	3	54.7789939
PANC0504_PANCREAS	NA	bortezumib	TRUE	0.495925146	0.095823702	0.110277122	2.566201013	15.13419276	100	0.664682265	-0.000554949	0	3	77.73781965	0.605291835	0.024417914	0.029668596	1.914474814	16.01600543	102.9119648	0.531409808	-0.16111699	0.254139035	3	51.83377768
HLF_LIVER	NA	bortezumib	TRUE	0.804277229	0.067716202	0.071608896	5.267022097	12.75085888	100	0.615893855	-1.24E-08	0	1	63.82833041	0.607156132	0.006520619	0.007137648	0.576001843	5.151871746	203.046416	0.665694286	-48.26441153	0.254139035	1	72.49123576
RT112_URINARY_TRACT	NA	bortezumib	TRUE	0.415566078	0.018893742	0.021073193	5.337684367	22.08113144	100	0.527633617	-7.44E-06	0	3	70.08603195	0.612085041	0.01177077	0.016328102	3.614132899	21.71037777	62.60402098	0.352969381	-0.00399285	0.254139035	3	35.98118749
TUHR4TKB_KIDNEY	NA	bortezumib	TRUE	0.724590852	0.07382836	0.079426729	1.480728618	5.128916794	100	0.59249744	-0.142124799	0	3	65.9240354	0.619789206	0.002087826	0.002051211	0.523804769	-1.068026141	229.4165149	0.515689284	-90.7076711	0.254139035	3	58.57069278
CAL33_UPPER_AERODIGESTIVE_TRACT	NA	bortezumib	TRUE	0.19458117	0.019803266	0.024252318	1.170404021	10.55833605	100	0.465480901	-2.380583543	0	3	51.90328564	0.632028396	0.008769173	0.009877543	3.955444752	16.07002395	85.5957722	0.3650803	-0.009093251	0.254139035	3	39.67474108
SKHEP1_LIVER	NA	bortezumib	TRUE	0.465829919	0.07979192	0.092713218	2.245889029	14.30751356	100	0.640998522	-0.00375103	0	3	62.67949996	0.634037669	0.010318012	0.011066248	0.542848622	3.196825207	171.4530368	0.635504528	-35.59839746	0.254139035	3	68.01769148
NCIH838_LUNG	NA	bortezumib	TRUE	0.424243772	0.440313671	0.442589979	15.72356098	3.893881035	100	0.810867353	0	0	3	75.61587832	0.639718165	0.082810334	0.094343361	4.503669665	13.95013361	62.81974401	0.425840997	-7.51E-08	0.254139035	3	44.52652843
MON_SOFT_TISSUE	NA	bortezumib	TRUE	0.854167142	0.028443948	0.030554557	2.802862218	9.089018431	100	0.497236637	-0.005949064	0	3	56.77112001	0.643273299	0.036560445	0.042632347	4.745705217	9.616979315	37.15370019	0.22823914	-6.89E-07	0.254139035	3	21.5803456
KYSE70_OESOPHAGUS	NA	bortezumib	TRUE	0.538561964	0.053262855	0.106735832	0.765204097	20.62581985	100	0.623503448	-3.388143594	0	2	61.82749898	0.65058164	0.013664117	0.032831659	0.568724958	33.54095876	170.8689852	0.861499781	-24.28474255	0.254139035	2	87.78276525
RERFLCAD1_LUNG	NA	bortezumib	TRUE	0.238882582	0.05869164	NA	1.939807756	51.4815314	100	0.777353795	-0.015127639	0	2	92.56125657	0.650970904	0.032607509	0.059644284	2.522415044	44.21448893	113.0832298	0.762203648	-0.008372112	0.254139035	2	77.83057535
HT1197_URINARY_TRACT	NA	bortezumib	TRUE	0.344953106	0.023340165	0.023007074	0.423878838	-0.305570785	100	0.447217337	-20.27239036	0	2	51.96463459	0.657561196	0.006767728	0.009686549	1.198870208	20.19367581	115.5858403	0.459089049	-7.936935959	0.254139035	2	47.72585542
HCC827_LUNG	NA	bortezumib	TRUE	0.724777537	0.029368116	0.032896127	1.170538166	6.217642477	100	0.486291726	-1.588751494	0	3	48.89743657	0.662068118	0.014278026	0.014709115	12.98241952	10.58427635	66.08033642	0.304156691	-1.42E-14	0.254139035	3	36.27531585
CAPAN2_PANCREAS	NA	bortezumib	TRUE	0.593310895	0.162657159	0.176841896	7.000504427	22.15367921	100	0.745995873	-1.42E-14	0	3	83.05613694	0.662660724	0.075188689	0.084772852	4.874471478	21.64055133	97.74641586	0.652774289	-3.52E-08	0.254139035	3	66.54459298
TE14_OESOPHAGUS	NA	bortezumib	TRUE	0.445725921	0.068581217	0.153454054	1.154213017	30.26408574	100	0.693096387	-0.474583675	0	3	79.01628553	0.663971661	0.008476577	0.013900438	0.376402134	12.88900197	151.750867	0.645648877	-41.92634327	0.254139035	3	64.80867394
PLCPRF5_LIVER	NA	bortezumib	TRUE	0.6190484	0.131317574	0.140634276	2.951277864	9.157210558	100	0.678294705	-3.91E-05	0	3	67.11143648	0.664679891	0.03137579	0.035655719	2.565860993	17.4503743	124.7738144	0.66790202	-0.012330624	0.254139035	3	70.31000857
HGC27_STOMACH	NA	bortezumib	TRUE	0.812066418	0.149765828	0.155117993	8.240451871	12.56242704	100	0.705312355	0	0	3	71.16713774	0.664809689	0.051740486	0.061744868	4.014760717	14.98919439	58.98893574	0.380789018	-4.05E-06	0.254139035	3	40.61237829
FADU_UPPER_AERODIGESTIVE_TRACT	NA	bortezumib	TRUE	0.501183184	0.163862836	0.170266555	6.758682234	11.41260155	100	0.711799609	-5.68E-14	0	3	87.35416652	0.667656888	0.079271998	0.091900799	1.916817673	10.96489328	88.87586247	0.561627087	-0.015025825	0.254139035	3	58.82590859
IALM_LUNG	NA	bortezumib	TRUE	0.568065184	0.15102203	0.15365466	8.681609648	6.966093263	100	0.687461723	0	0	3	72.80076466	0.671572537	0.057125351	0.059346052	5.985285221	7.229323176	70.84576334	0.414322899	-1.14E-09	0.254139035	3	43.18410563
GI1_CENTRAL_NERVOUS_SYSTEM	NA	bortezumib	TRUE	0.626643434	0.033507683	0.035081885	6.728091196	13.2868349	100	0.538923367	-2.60E-09	0	3	64.3236495	0.678485828	0.010979943	0.011915945	3.813150235	15.28013912	114.0408261	0.471992688	-0.007560688	0.254139035	3	51.26063965
BFTC909_KIDNEY	NA	bortezumib	TRUE	0.619330621	0.079346382	0.086329685	2.929486613	10.94703193	100	0.626303541	-0.000186761	0	3	62.9086976	0.680498431	0.028907868	0.0325228	1.512897091	7.400703883	90.65269602	0.448135517	-0.445622082	0.254139035	3	46.72043732
NCIH522_LUNG	NA	bortezumib	TRUE	0.406693885	0.122335782	0.137346459	3.216969877	15.54340581	100	0.693137341	-1.22E-05	0	3	73.91317992	0.68568273	0.019188993	0.019787285	6.804385478	20.37076072	216.0960251	0.97836436	-1.98E-07	0.254139035	3	98.45502773
RVH421_SKIN	NA	bortezumib	TRUE	0.594908095	0.01979991	0.021188722	4.357283231	12.78784276	100	0.47660776	-0.000132282	0	3	47.28502279	0.690300614	0.009244554	0.009631232	5.25316455	13.24948361	136.828756	0.504250611	-0.000651718	0.254139035	3	55.83873931
SNU245_BILIARY_TRACT	NA	bortezumib	TRUE	0.604535242	0.02142724	0.031896702	0.581663102	10.32924025	100	0.486922766	-12.34694189	0	1	59.95785037	0.69361498	0.015318482	0.015975399	3.936130148	16.67167999	218.8722874	0.90777122	-0.003074775	0.254139035	1	80.24762908
SNU1066_UPPER_AERODIGESTIVE_TRACT	NA	bortezumib	TRUE	0.66686642	0.14579085	0.148679288	7.71941532	7.026668828	100	0.683403277	0	0	3	91.21285252	0.69457075	0.063372365	0.088916935	1.033356707	8.006838044	54.2299621	0.33392613	-0.571916201	0.254139035	3	34.10433013
GOS3_CENTRAL_NERVOUS_SYSTEM	NA	bortezumib	TRUE	0.801826892	0.017091729	0.018650163	2.335854873	9.219835978	100	0.437885725	-0.097104641	0	3	42.75053877	0.696493575	0.008603725	0.009086087	5.341818599	14.27540331	112.9486462	0.430368946	-0.000622162	0.254139035	3	46.26705141
SF539_CENTRAL_NERVOUS_SYSTEM	NA	bortezumib	TRUE	0.644790355	0.004281174	0.00499372	1.002395205	7.15022565	100	0.280858906	-16.29282512	0	3	36.74389264	0.698335566	0.005397018	0.005680896	8.720058596	11.45062352	63.53286473	0.234733287	-9.86E-06	0.254139035	3	28.47656161
UBLC1_URINARY_TRACT	NA	bortezumib	TRUE	0.933489135	0.012448827	0.01290896	4.553130353	7.616212423	100	0.389824375	-0.000634716	0	3	42.6103876	0.699607278	0.008030069	0.008638224	5.194151705	8.214532084	52.05880584	0.206009652	-0.000550837	0.254139035	3	24.56618025
JMSU1_URINARY_TRACT	NA	bortezumib	TRUE	0.629820213	0.089401276	0.098955253	4.096299339	17.01297737	100	0.664636181	-5.84E-07	0	3	79.47375418	0.700505706	0.019618141	0.02090654	5.578452786	17.78787932	119.0989431	0.581769433	-3.79E-06	0.254139035	3	59.17290723
GCIY_STOMACH	NA	bortezumib	TRUE	0.60149112	0.074999907	0.082617979	3.624362569	14.78752039	100	0.636179889	-9.86E-06	0	3	61.60549923	0.702661089	0.018773481	0.022815741	3.645590883	21.87620296	85.99085798	0.470695281	-0.001053432	0.254139035	3	46.58620778
SNU1214_UPPER_AERODIGESTIVE_TRACT	NA	bortezumib	TRUE	0.695706352	0.067012314	0.080058895	1.81574371	13.80115062	100	0.619242373	-0.035400374	0	3	68.92288423	0.708044371	0.016717413	0.025271823	1.256361475	16.61826687	82.06745019	0.415058546	-1.65674343	0.254139035	3	44.4004517
JHOS2_OVARY	NA	bortezumib	TRUE	0.509386876	0.110238166	NA	5.793259047	50.75190259	100	0.814397383	-4.32E-11	0	3	81.81167856	0.712104404	0.004516746	0.00556713	0.524011079	14.19419674	273.5557905	0.8862757	-78.37387015	0.254139035	3	92.81696972
JL1_PLEURA	NA	bortezumib	TRUE	0.604431243	0.194016476	0.199369948	8.160612479	9.959203094	100	0.726848301	0	0	3	84.46417247	0.712280118	0.159300478	0.167833972	6.677600389	16.43903217	111.7450395	0.803892947	-9.95E-14	0.254139035	3	68.82913902
SF295_CENTRAL_NERVOUS_SYSTEM	NA	bortezumib	TRUE	0.65499408	0.062747736	0.068659697	1.364351446	5.780009194	100	0.575354458	-0.293271623	0	3	53.08821784	0.713848471	0.009351029	0.012504403	0.924859317	12.10629492	102.7382641	0.408204561	-9.454224936	0.254139035	3	39.21836023
COLO680N_OESOPHAGUS	NA	bortezumib	TRUE	0.601696653	0.164119916	0.172289591	6.356494132	13.28341725	100	0.718062681	-3.98E-13	0	3	87.65279362	0.714080845	0.036955374	0.041747234	1.188561089	8.815742604	130.6989746	0.674903379	-1.483222948	0.254139035	3	66.43921
DAOY_CENTRAL_NERVOUS_SYSTEM	NA	bortezumib	TRUE	0.701571052	0.023319418	0.024848592	4.701457451	12.90762483	100	0.495855271	-2.12E-05	0	3	47.90989792	0.717808411	0.006048765	0.008852993	1.307485501	15.33674661	78.19500798	0.312832149	-4.901511878	0.254139035	3	35.15506027
WM2664_SKIN	NA	bortezumib	TRUE	0.178267005	0.174044844	0.199625497	5.982875491	27.98793635	100	0.771368896	-1.68E-12	0	3	108.492201	0.718163283	0.036163591	0.048614314	1.794589936	30.67025853	148.8999789	0.872120963	-0.160698652	0.254139035	3	88.99323542
SNU869_BILIARY_TRACT	NA	bortezumib	TRUE	0.386660353	0.196479952	0.213235027	5.602170775	18.3868948	100	0.753753883	-7.03E-12	0	3	98.17391636	0.719729874	0.183213302	0.193210022	6.7575913	20.6156457	136.6941258	1.006152749	-2.84E-14	0.254139035	3	93.50482413
LS411N_LARGE_INTESTINE	NA	bortezumib	TRUE	0.75397219	0.133269412	0.142454033	4.200618962	12.20919284	100	0.690799288	-7.16E-08	0	3	66.5372504	0.724508281	0.051965186	0.034376937	-6.256033709	75.43130426	163.1656606	1.170759372	-87.7343563	0.254139035	3	116.0706446
KE39_STOMACH	NA	bortezumib	TRUE	0.802492204	0.017839329	0.018487833	6.782895822	10.75500446	100	0.452307261	-1.58E-07	0	3	50.48159979	0.727117497	0.003167918	0.003411155	1.455611421	9.259886112	181.413588	0.394062161	-24.24178515	0.254139035	3	49.74747687
MDAMB175VII_BREAST	NA	bortezumib	TRUE	0.508167771	0.157459507	NA	4.873395344	54.82196749	100	0.850681031	-5.73E-10	0	3	93.0495619	0.727401574	0.025122843	0.035889948	3.629743421	53.59151395	147.6334153	0.941070706	-0.000563019	0.254139035	3	94.84934327
TTC549_SOFT_TISSUE	NA	bortezumib	TRUE	0.45691275	0.00968687	0.012746974	0.575601638	7.308177864	100	0.395936743	-18.95386032	0	1	44.7297781	0.72814086	0.028154823	0.037526329	1.126837371	22.00233409	159.1019344	0.832995802	-2.823864633	0.254139035	1	86.82891911
JHH7_LIVER	NA	bortezumib	TRUE	0.649353659	0.03068916	0.032738719	2.666503806	7.917316678	100	0.49985452	-0.007862797	0	3	74.93830411	0.732482809	0.013341414	0.014422222	4.786990334	10.17091395	65.35295242	0.294032446	-0.000147787	0.254139035	3	30.59071371
KP4_PANCREAS	NA	bortezumib	TRUE	0.778892993	0.146962642	0.163043126	7.040640164	25.93041934	100	0.748546171	-1.42E-14	0	3	72.66923769	0.733114146	0.075913324	0.08132617	1.268199729	4.20397103	100.5230713	0.594322812	-0.353399738	0.254139035	3	60.59413095
NCIH647_LUNG	NA	bortezumib	TRUE	0.707004598	0.018529037	0.019400095	5.866825626	11.81253673	100	0.463147278	-1.90E-06	0	3	51.09433394	0.734125004	0.013693668	0.014634594	6.338747767	12.19966804	70.97637893	0.32884008	-2.08E-06	0.254139035	3	31.55529433
TM87_SOFT_TISSUE	NA	bortezumib	TRUE	0.289581684	0.101257139	0.284346985	1.533460039	39.73565379	100	0.765734067	-0.044154371	0	2	87.64940163	0.736156212	0.037929483	0.060199191	4.002442087	44.81469382	106.3747116	0.746338763	-2.06E-05	0.254139035	2	78.7290277
IGR1_SKIN	NA	bortezumib	TRUE	0.902689389	0.02500798	0.027332876	5.285450005	18.74524603	100	0.537033506	-2.07E-06	0	3	49.75642538	0.736651542	0.013445476	0.014605553	9.370436427	11.82399474	43.83141826	0.230117235	-3.68E-10	0.254139035	3	27.13658681
ONCODG1_OVARY	NA	bortezumib	TRUE	0.613703812	0.024236414	0.030005884	1.618119134	14.60769953	100	0.510265454	-0.422876115	0	3	63.60194748	0.738388289	0.011559687	0.012374467	2.687051657	14.25214995	170.4316277	0.657816546	-0.1708627	0.254139035	3	71.42982165
CORL23_LUNG	NA	bortezumib	TRUE	0.725694083	0.015459111	0.026162248	0.844526968	17.93704332	100	0.490137647	-6.901050288	0	3	48.24644485	0.745860937	0.011984749	0.013277688	4.647293416	17.90583072	94.53770644	0.435453761	-0.000491242	0.254139035	3	43.08063007
CAL62_THYROID	NA	bortezumib	TRUE	0.571985216	0.118140124	0.125339154	2.307487942	6.379346104	100	0.655520746	-0.001258224	0	3	61.60239472	0.746657934	0.046897685	0.050442093	2.762196978	10.84641107	119.0018281	0.66220885	-0.00204533	0.254139035	3	64.55476137
MIAPACA2_PANCREAS	NA	bortezumib	TRUE	0.661690612	0.046506034	0.048490893	0.705021429	1.451786799	100	0.516660861	-5.81105931	0	3	51.16283363	0.746822959	0.070963113	0.082531168	1.5420566	7.654142772	73.68703479	0.449933555	-0.080347503	0.254139035	3	45.35275068
HCC1395_BREAST	NA	bortezumib	TRUE	0.245758348	0.284504927	0.352549129	2.614332557	21.45713306	100	0.800588192	-2.39E-05	0	3	98.63304728	0.757505769	0.166870164	0.177715885	3.775746684	23.55634996	222.6420607	1.583439566	-5.77E-07	0.254139035	3	145.6534429
NCIH2004RT_SOFT_TISSUE	NA	bortezumib	TRUE	0.482789508	0.109714865	0.14341211	6.031316719	40.05957116	100	0.773730032	-1.73E-11	0	3	86.81722868	0.759683283	0.00222743	0.004134868	0.77348039	38.05160522	200.1264867	0.677616881	-54.18963317	0.254139035	3	72.59652781
HS294T_SKIN	NA	bortezumib	TRUE	0.863321654	0.021748259	0.022505373	5.244976336	8.214973883	100	0.460366178	-5.55E-06	0	3	54.68181625	0.763812904	0.004457512	0.004951098	0.938125345	4.680218439	99.76709201	0.269111339	-17.54615569	0.254139035	3	31.05394733
HS944T_SKIN	NA	bortezumib	TRUE	0.494555617	0.023548699	0.024796212	4.904385699	11.18305438	100	0.48700238	-1.07E-05	0	3	55.88253701	0.765723086	0.007774079	0.008608342	4.875628008	18.4677	94.30704228	0.395735857	-0.002229147	0.254139035	3	39.05822585
WM88_SKIN	NA	bortezumib	TRUE	0.761548666	0.043544212	0.04787804	1.899451376	8.245686477	100	0.543375337	-0.059640252	0	3	49.80796894	0.768797059	0.009010749	0.00934335	6.138884911	9.900811075	99.25822891	0.364839825	-7.11E-05	0.254139035	3	41.1865776
T98G_CENTRAL_NERVOUS_SYSTEM	NA	bortezumib	TRUE	0.860173221	0.047019008	0.050944415	1.041590966	4.006277394	100	0.531439758	-1.559093595	0	3	54.50587578	0.772619231	0.010736544	0.013179857	1.599901242	10.18590476	72.84376198	0.303507515	-1.194611132	0.254139035	3	31.8115413
ES2_OVARY	NA	bortezumib	TRUE	0.69090872	0.071541793	0.077274924	4.785760938	15.42607917	100	0.633715079	-7.34E-08	0	3	60.96454591	0.773398991	0.011429911	0.012691099	2.829099939	12.45313598	97.17727217	0.402810276	-0.066762289	0.254139035	3	42.38844382
KNS60_CENTRAL_NERVOUS_SYSTEM	NA	bortezumib	TRUE	0.907276253	0.020988312	0.021739588	4.323685688	7.053195481	100	0.4492369	-0.0001215	0	3	44.44481439	0.777637755	0.01045051	0.012455704	2.44812481	7.144516823	40.90704859	0.178440015	-0.086558381	0.254139035	3	18.40430315
