CCLE_ID,Lineage,GDSC_MSI,CCLE_MSI,DRIVE_WRN_D2,CRISPR_WRN_CERES,avg_WRN_dep,is_WRN_dep,TP53_status,common_MSI_lineage,ms_deletions_normed,frac_deletions_in_ms_regions,MMR_loss,MMR_loss_gene,MLH1_damaging_mut,MLH1_unexpressed,MLH1_deletion,MLH1_loss,MSH2_damaging_mut,MSH2_unexpressed,MSH2_deletion,MSH2_loss,MSH6_damaging_mut,MSH6_unexpressed,MSH6_deletion,MSH6_loss,PMS2_damaging_mut,PMS2_unexpressed,PMS2_deletion,PMS2_loss,MSH2_RPPA_low,MSH6_RPPA_low,any_MMR_mut,POLE_damaging_mut,POLE_hotspot_mut,POLE_other_mut,Comments
NCIH1703_LUNG,lung,MSS/MSI-L,MSS,-0.086590122,-0.028461365,-0.057525744,FALSE,TP53_proficient,FALSE,3016.452853,0.456048829,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
AGS_STOMACH,gastric,MSS/MSI-L,MSS,0.112155265,-0.215431626,-0.05163818,FALSE,TP53_proficient,TRUE,3316.344173,0.447950491,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
QGP1_PANCREAS,pancreas,MSS/MSI-L,MSS,NA,NA,NaN,NA,TP53_null,FALSE,3559.01767,0.467491833,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
DETROIT562_UPPER_AERODIGESTIVE_TRACT,upper aerodigestive,MSS/MSI-L,MSS,0.13673177,0.039995374,0.088363572,FALSE,TP53_null,FALSE,2879.943726,0.455343112,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,
BT474_BREAST,breast,MSS/MSI-L,MSS,NA,NA,NaN,NA,TP53_null,FALSE,2999.735831,0.451132608,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
ACHN_KIDNEY,kidney,MSS/MSI-L,MSS,-0.027536399,NA,-0.027536399,FALSE,TP53_proficient,FALSE,2405.356877,0.462188282,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
NCIH1581_LUNG,lung,MSS/MSI-L,MSS,0.174226089,0.03537161,0.104798849,FALSE,TP53_null,FALSE,2712.776563,0.440479831,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,
SCABER_URINARY_TRACT,urinary tract,NA,MSS,NA,-0.406691265,-0.406691265,FALSE,TP53_null,FALSE,6486.878768,0.461505513,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,
SKMEL30_SKIN,skin,MSS/MSI-L,MSS,0.023750556,-0.127920047,-0.052084745,FALSE,TP53_null,FALSE,2646.151129,0.433717596,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
OVKATE_OVARY,ovary,MSS/MSI-L,MSS,NA,NA,NaN,NA,TP53_proficient,TRUE,3200.489368,0.466028523,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
C32_SKIN,skin,MSS/MSI-L,MSS,-0.353009233,-0.500498401,-0.426753817,FALSE,TP53_proficient,FALSE,3193.423124,0.455455947,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
PANC0327_PANCREAS,pancreas,MSS/MSI-L,MSS,NA,NA,NaN,NA,TP53_null,FALSE,3465.536736,0.470492369,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
RPMI8226_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,multiple myeloma,MSS/MSI-L,MSS,0.002678299,2.28E-04,0.001453232,FALSE,TP53_proficient,FALSE,4885.700943,0.47019609,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
ES2_OVARY,ovary,MSS/MSI-L,MSS,NA,-0.210511623,-0.210511623,FALSE,TP53_null,TRUE,3223.746032,0.446878947,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
NCIH1395_LUNG,lung,MSS/MSI-L,MSS,NA,NA,NaN,NA,TP53_proficient,FALSE,3044.57408,0.459046833,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
NCIH1781_LUNG,lung,MSS/MSI-L,MSS,NA,NA,NaN,NA,TP53_null,FALSE,2956.534397,0.455393681,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,
LS1034_LARGE_INTESTINE,colorectal,MSS/MSI-L,MSS,NA,-0.175113669,-0.175113669,FALSE,TP53_null,TRUE,2833.019016,0.444782129,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
G402_SOFT_TISSUE,rhabdoid,MSS/MSI-L,MSS,-0.022595224,NA,-0.022595224,FALSE,TP53_proficient,FALSE,4507.03614,0.456996856,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
NCIH146_LUNG,lung,MSS/MSI-L,MSS,NA,NA,NaN,NA,TP53_null,FALSE,2715.460796,0.451558529,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,
CHP212_AUTONOMIC_GANGLIA,peripheral nervous system,MSS/MSI-L,MSS,NA,-0.250675767,-0.250675767,FALSE,TP53_proficient,FALSE,3130.614225,0.444271738,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
SW403_LARGE_INTESTINE,colorectal,NA,MSS,NA,-0.290072797,-0.290072797,FALSE,TP53_null,TRUE,3455.665719,0.467647505,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
NCIH747_LARGE_INTESTINE,colorectal,MSS/MSI-L,MSS,0.328898806,-0.007725302,0.160586752,FALSE,TP53_proficient,TRUE,2898.502877,0.456204409,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
RT4_URINARY_TRACT,urinary tract,MSS/MSI-L,MSS,NA,-0.336916235,-0.336916235,FALSE,TP53_proficient,FALSE,3386.29201,0.470459558,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
KATOIII_STOMACH,gastric,MSS/MSI-L,MSS,NA,NA,NaN,NA,TP53_null,TRUE,3624.384631,0.457189826,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,
BDCM_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,leukemia,NA,MSS,NA,NA,NaN,NA,TP53_proficient,FALSE,2834.622151,0.435445297,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
SW1417_LARGE_INTESTINE,colorectal,MSS/MSI-L,MSS,-0.024592556,NA,-0.024592556,FALSE,TP53_null,TRUE,3626.992418,0.494934805,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,
SW948_LARGE_INTESTINE,colorectal,MSS/MSI-L,MSS,-0.019796564,NA,-0.019796564,FALSE,TP53_null,TRUE,2592.201453,0.440252413,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
HS606T_FIBROBLAST,fibroblast,NA,MSS,NA,NA,NaN,NA,NA,FALSE,3346.247221,0.46396347,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,
MDAMB415_BREAST,breast,MSS/MSI-L,MSS,0.467630431,-0.034179949,0.216725241,FALSE,TP53_null,FALSE,3248.266576,0.462993735,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
DMS79_LUNG,lung,NA,MSS,NA,NA,NaN,NA,TP53_null,FALSE,2981.189818,0.454920726,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
NCIH2106_LUNG,lung,NA,MSS,NA,NA,NaN,NA,TP53_null,FALSE,2006.438167,0.398219341,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,
SW579_THYROID,thyroid,NA,MSS,-0.060470881,-0.052897272,-0.056684077,FALSE,TP53_null,FALSE,3032.117988,0.459007956,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
MDAMB468_BREAST,breast,MSS/MSI-L,MSS,0.068345509,-0.034014301,0.017165604,FALSE,TP53_proficient,FALSE,3639.527011,0.464498266,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
NCIH526_LUNG,lung,MSS/MSI-L,MSS,NA,-0.124827061,-0.124827061,FALSE,TP53_null,FALSE,2951.055443,0.456112934,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,
TOV112D_OVARY,ovary,MSS/MSI-L,MSS,NA,NA,NaN,NA,TP53_null,TRUE,2928.021474,0.455767331,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
BT549_BREAST,breast,MSS/MSI-L,MSS,0.075450905,0.065237685,0.070344295,FALSE,TP53_null,FALSE,2721.117448,0.452870051,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,
NCIH2196_LUNG,lung,MSS/MSI-L,MSS,NA,NA,NaN,NA,TP53_proficient,FALSE,3039.99687,0.475820975,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,
CAL851_BREAST,breast,MSS/MSI-L,MSS,0.022454211,NA,0.022454211,FALSE,TP53_null,FALSE,3549.950092,0.483932529,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
EFO21_OVARY,ovary,MSS/MSI-L,MSS,NA,0.048723822,0.048723822,FALSE,TP53_proficient,TRUE,2878.679848,0.457912823,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
A375_SKIN,skin,MSS/MSI-L,MSS,-0.070992447,NA,-0.070992447,FALSE,TP53_proficient,FALSE,2795.214542,0.45226383,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
HT29_LARGE_INTESTINE,colorectal,MSS/MSI-L,MSS,NA,-0.069145873,-0.069145873,FALSE,TP53_null,TRUE,3595.083324,0.469563089,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
NCIH446_LUNG,lung,MSS/MSI-L,MSS,0.095998733,-0.137741702,-0.020871484,FALSE,TP53_null,FALSE,2911.606553,0.447229616,TRUE,PMS2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
SKMEL5_SKIN,skin,MSS/MSI-L,MSS,0.192397106,NA,0.192397106,FALSE,TP53_proficient,FALSE,3603.618592,0.47895688,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
HS944T_SKIN,skin,NA,MSS,0.030802021,-0.096310579,-0.032754279,FALSE,TP53_null,FALSE,2537.52534,0.454947796,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
TCCPAN2_PANCREAS,pancreas,NA,MSS,-0.012280721,-0.651479384,-0.331880052,FALSE,TP53_null,FALSE,3142.52683,0.463307255,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
RMGI_OVARY,ovary,MSS/MSI-L,MSS,NA,NA,NaN,NA,TP53_proficient,TRUE,3900.140418,0.469960756,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,
PC3_PROSTATE,prostate,MSS/MSI-L,MSS,NA,NA,NaN,NA,TP53_null,FALSE,2882.862298,0.463262745,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
K562_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,leukemia,MSS/MSI-L,MSS,NA,NA,NaN,NA,TP53_null,FALSE,2654.569569,0.436714369,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
RT112_URINARY_TRACT,urinary tract,MSS/MSI-L,MSS,-0.187080493,-0.085465727,-0.13627311,FALSE,TP53_null,FALSE,2674.78299,0.432910435,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
U87MG_CENTRAL_NERVOUS_SYSTEM,central nervous system,MSS/MSI-L,MSS,NA,-0.24314639,-0.24314639,FALSE,TP53_proficient,FALSE,3011.066504,0.459091896,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
CAKI2_KIDNEY,kidney,NA,MSS,0.11482927,-0.254810646,-0.069990688,FALSE,TP53_proficient,FALSE,2704.430407,0.447956894,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,
OE19_OESOPHAGUS,esophagus,MSS/MSI-L,MSS,NA,NA,NaN,NA,TP53_null,FALSE,3434.194028,0.465987424,TRUE,MSH2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,
KMRC2_KIDNEY,kidney,NA,MSS,NA,NA,NaN,NA,TP53_proficient,FALSE,3012.040181,0.432468786,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
JHH2_LIVER,liver,MSS/MSI-L,MSS,NA,NA,NaN,NA,TP53_null,FALSE,2968.351468,0.45050093,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
MV411_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,leukemia,MSS/MSI-L,MSS,NA,-0.056778833,-0.056778833,FALSE,TP53_proficient,FALSE,3037.66657,0.450426156,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
WM2664_SKIN,skin,NA,MSS,0.060442247,-0.210598199,-0.075077976,FALSE,TP53_proficient,FALSE,3069.71091,0.474809908,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
KMRC1_KIDNEY,kidney,MSS/MSI-L,MSS,0.018416773,-0.102529265,-0.042056246,FALSE,TP53_proficient,FALSE,2831.122358,0.440890612,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
T84_LARGE_INTESTINE,colorectal,MSS/MSI-L,MSS,NA,-0.177701474,-0.177701474,FALSE,TP53_null,TRUE,3321.563608,0.486230384,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
CALU1_LUNG,lung,NA,MSS,NA,-0.172545581,-0.172545581,FALSE,TP53_null,FALSE,2829.992058,0.442699429,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
LOXIMVI_SKIN,skin,MSS/MSI-L,MSS,-0.033030988,NA,-0.033030988,FALSE,TP53_proficient,FALSE,3107.052349,0.463632499,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
NCIH2170_LUNG,lung,MSS/MSI-L,MSS,-0.020033063,0.062487986,0.021227462,FALSE,TP53_null,FALSE,2862.633047,0.456275282,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
SQ1_LUNG,lung,NA,MSS,-0.166781141,NA,-0.166781141,FALSE,TP53_null,FALSE,2787.690769,0.446238341,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,
NCIH2444_LUNG,lung,MSS/MSI-L,MSS,NA,NA,NaN,NA,TP53_null,FALSE,2725.551145,0.458017527,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,
UACC257_SKIN,skin,MSS/MSI-L,MSS,0.166955414,-0.019628464,0.073663475,FALSE,TP53_proficient,FALSE,2883.663932,0.453069272,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
KYSE510_OESOPHAGUS,esophagus,MSS/MSI-L,MSS,-0.081362671,0.030330496,-0.025516087,FALSE,TP53_null,FALSE,3561.737115,0.482330431,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
MOLM13_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,leukemia,MSS/MSI-L,MSS,-0.276518693,-0.192895902,-0.234707298,FALSE,TP53_proficient,FALSE,3272.305783,0.450188245,TRUE,MLH1,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,
HUPT4_PANCREAS,pancreas,MSS/MSI-L,MSS,-0.003572943,NA,-0.003572943,FALSE,TP53_proficient,FALSE,2842.628421,0.444883488,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,
MOGGCCM_CENTRAL_NERVOUS_SYSTEM,central nervous system,MSS/MSI-L,MSS,NA,NA,NaN,NA,TP53_null,FALSE,2801.031746,0.461814889,NA,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,
KYSE30_OESOPHAGUS,esophagus,NA,MSS,0.01538045,0.01508566,0.015233055,FALSE,TP53_null,FALSE,2949.364863,0.455094665,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
KYSE150_OESOPHAGUS,esophagus,MSS/MSI-L,MSS,0.010242905,NA,0.010242905,FALSE,TP53_null,FALSE,3255.177754,0.469293739,FALSE,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,
